state,year,quarter,regime,group,n_plants,co2_tons,gross_mwh,co2_lb_per_mwh,nameplate_mw,gross_mwh_capmatched,capacity_factor
NY,2025,1,oblig_2024q1_2026q2,covered,72.0,7857399.978000001,15385077.28,1021.4313305028783,26816.900000000005,15370245.149999997,0.26534962043006866
NY,2025,1,oblig_2024q1_2026q2,not_covered,5.0,464.3,198.0,4689.89898989899,207.29999999999998,198.0,0.0004421932786621644
NY,2025,2,oblig_2024q1_2026q2,all,79.0,6808258.205999998,14358170.600000003,948.3461919584653,27149.2,14355870.83,0.24211398234523224
NY,2025,2,oblig_2024q1_2026q2,covered,72.0,6806549.506,14347272.1,948.8283847352418,26816.900000000005,14344972.33,0.2449280406687396
NY,2025,2,oblig_2024q1_2026q2,not_covered,7.0,1708.7,10898.5,313.56608707620313,332.30000000000007,10898.5,0.01501701979432945
NY,2025,3,oblig_2024q1_2026q2,all,79.0,10375859.404000001,21255838.39,976.283241679276,27149.2,21247917.900000002,0.35445431993672327
NY,2025,3,oblig_2024q1_2026q2,covered,72.0,10366587.404,21210664.14,977.4882422894278,26816.900000000005,21202743.650000002,0.35808359170787873
NY,2025,3,oblig_2024q1_2026q2,not_covered,7.0,9272.0,45174.25,410.4993442060466,332.30000000000007,45174.25,0.06156892071944767
NY,2025,4,oblig_2024q1_2026q2,all,77.0,7924924.542000001,16144477.489999998,981.7505146151375,27066.2,16130081.049999999,0.2699045425887617
NY,2025,4,oblig_2024q1_2026q2,covered,72.0,7924251.842,16144082.49,981.6911982342082,26816.900000000005,16129686.05,0.2724070058690007
NY,2025,4,oblig_2024q1_2026q2,not_covered,5.0,672.7,395.0,3406.0759493670885,249.3,395.0,0.0007175889592307737
OH,2020,1,oblig_2020,all,39.0,18363115.085,26333497.65,1394.658265989972,26952.5,26259520.2,0.44610295279342677
OH,2020,1,oblig_2020,not_covered,39.0,18363115.085,26333497.65,1394.658265989972,26952.5,26259520.2,0.44610295279342677
OH,2020,2,oblig_2020,all,47.0,14885091.127,21412716.669999998,1390.3038420019407,26526.066666666666,21235514.220000003,0.366553432851081
OH,2020,2,oblig_2020,not_covered,47.0,14885091.127,21412716.669999998,1390.3038420019407,26526.066666666666,21235514.220000003,0.366553432851081
OH,2020,3,oblig_2020,all,46.0,21267995.933999997,29477770.78,1442.9853663445847,25430.7,29219430.91,0.5203725383940545
OH,2020,3,oblig_2020,not_covered,46.0,21267995.933999997,29477770.78,1442.9853663445847,25430.7,29219430.91,0.5203725383940545
OH,2020,4,oblig_2020,all,38.0,20489407.658999998,27366983.560000002,1497.3815155096324,25317.4,27176238.26,0.48615098399130435
OH,2020,4,oblig_2020,not_covered,38.0,20489407.658999998,27366983.560000002,1497.3815155096324,25317.4,27176238.26,0.48615098399130435
OH,2021,1,oblig_2021q1_2022q2,all,38.0,19759466.544,27690684.12,1427.1562564774943,25317.4,27614336.599999998,0.5049655609419842
OH,2021,1,oblig_2021q1_2022q2,not_covered,38.0,19759466.544,27690684.12,1427.1562564774943,25317.4,27614336.599999998,0.5049655609419842
OH,2021,2,oblig_2021q1_2022q2,all,44.0,15668571.465,22626328.64,1384.9857583435153,25410.2,22427615.3,0.4041312002480155
OH,2021,2,oblig_2021q1_2022q2,not_covered,44.0,15668571.465,22626328.64,1384.9857583435153,25410.2,22427615.3,0.4041312002480155
OH,2021,3,oblig_2021q1_2022q2,all,44.0,22415184.588,30122125.74,1488.2870340212585,25888.5,29947464.4,0.5239068785228067
OH,2021,3,oblig_2021q1_2022q2,not_covered,44.0,22415184.588,30122125.74,1488.2870340212585,25888.5,29947464.4,0.5239068785228067
OH,2021,4,oblig_2021q1_2022q2,all,39.0,17322129.859,26559034.720000003,1304.4246556111282,26922.8,26316133.77,0.44269313909061075
OH,2021,4,oblig_2021q1_2022q2,not_covered,39.0,17322129.859,26559034.720000003,1304.4246556111282,26922.8,26316133.77,0.44269313909061075
OH,2022,1,oblig_2021q1_2022q2,all,39.0,21441389.439000003,32119085.949999996,1335.1182827791529,26943.3,31930523.79,0.5486577331944408
OH,2022,1,oblig_2021q1_2022q2,not_covered,39.0,21441389.439000003,32119085.949999996,1335.1182827791529,26943.3,31930523.79,0.5486577331944408
OH,2022,2,oblig_2021q1_2022q2,all,44.0,16586894.970999999,25818227.72,1284.898030251009,26324.000000000004,25638168.91,0.4459462212716372
OH,2022,2,oblig_2021q1_2022q2,not_covered,44.0,16586894.970999999,25818227.72,1284.898030251009,26324.000000000004,25638168.91,0.4459462212716372
OH,2022,3,oblig_2022q3_2023q4,all,44.0,22313850.021,33014790.62,1351.748692144212,24898.400000000005,32780002.169999998,0.5962638352481876
OH,2022,3,oblig_2022q3_2023q4,not_covered,44.0,22313850.021,33014790.62,1351.748692144212,24898.400000000005,32780002.169999998,0.5962638352481876
OH,2022,4,oblig_2022q3_2023q4,all,38.0,17437499.630000003,26497478.810000002,1316.1629266720415,24805.600000000002,26312034.31,0.48040290118424633
OH,2022,4,oblig_2022q3_2023q4,not_covered,38.0,17437499.630000003,26497478.810000002,1316.1629266720415,24805.600000000002,26312034.31,0.48040290118424633
OH,2023,1,oblig_2022q3_2023q4,all,38.0,16629581.006,26895213.109999996,1236.6201329571843,26175.600000000002,26742216.349999998,0.4729846008340817
OH,2023,1,oblig_2022q3_2023q4,not_covered,38.0,16629581.006,26895213.109999996,1236.6201329571843,26175.600000000002,26742216.349999998,0.4729846008340817
OH,2023,2,oblig_2022q3_2023q4,all,43.0,14790335.17,25545287.54,1157.9697544481037,26953.400000000005,25276592.78,0.4293904105854546
OH,2023,2,oblig_2022q3_2023q4,not_covered,43.0,14790335.17,25545287.54,1157.9697544481037,26953.400000000005,25276592.78,0.4293904105854546
OH,2023,3,oblig_2022q3_2023q4,all,43.0,20514527.143,33085935.92,1240.075371759349,25246.9,32805520.620000005,0.5884909729339134
OH,2023,3,oblig_2022q3_2023q4,not_covered,43.0,20514527.143,33085935.92,1240.075371759349,25246.9,32805520.620000005,0.5884909729339134
OH,2023,4,oblig_2022q3_2023q4,all,36.0,18369904.911000002,29310932.04,1253.4507524995104,25154.100000000002,29109029.490000002,0.5241068958548204
OH,2023,4,oblig_2022q3_2023q4,not_covered,36.0,18369904.911000002,29310932.04,1253.4507524995104,25154.100000000002,29109029.490000002,0.5241068958548204
OH,2024,1,oblig_2024q1_2026q2,all,36.0,17270610.128999997,29918269.46,1154.5193248620467,25156.800000000003,29728211.520000003,0.5410790904065089
OH,2024,1,oblig_2024q1_2026q2,not_covered,36.0,17270610.128999997,29918269.46,1154.5193248620467,25156.800000000003,29728211.520000003,0.5410790904065089
OH,2024,2,oblig_2024q1_2026q2,all,42.0,18130902.081,27955000.049999997,1297.1491360093917,25249.600000000002,27703983.17,0.5023831656318408
OH,2024,2,oblig_2024q1_2026q2,not_covered,42.0,18130902.081,27955000.049999997,1297.1491360093917,25249.600000000002,27703983.17,0.5023831656318408
OH,2024,3,oblig_2024q1_2026q2,all,42.0,19941188.838,32807199.25,1215.6593244088033,25249.600000000002,32519032.279999997,0.5832893428244292
OH,2024,3,oblig_2024q1_2026q2,not_covered,42.0,19941188.838,32807199.25,1215.6593244088033,25249.600000000002,32519032.279999997,0.5832893428244292
OH,2024,4,oblig_2024q1_2026q2,all,36.0,16606263.807,27547128.49,1205.66205751923,25156.800000000003,27353379.62,0.4924436330264119
OH,2024,4,oblig_2024q1_2026q2,not_covered,36.0,16606263.807,27547128.49,1205.66205751923,25156.800000000003,27353379.62,0.4924436330264119
OH,2025,1,oblig_2024q1_2026q2,all,36.0,19215014.539,31151368.29,1233.6546093333739,25156.800000000003,31058178.990000002,0.5715665970808864
OH,2025,1,oblig_2024q1_2026q2,not_covered,36.0,19215014.539,31151368.29,1233.6546093333739,25156.800000000003,31058178.990000002,0.5715665970808864
OH,2025,2,oblig_2024q1_2026q2,all,42.0,16356688.265,24817490.53,1318.1581147560128,25249.600000000002,24630131.260000005,0.44664203108980455
OH,2025,2,oblig_2024q1_2026q2,not_covered,42.0,16356688.265,24817490.53,1318.1581147560128,25249.600000000002,24630131.260000005,0.44664203108980455
OH,2025,3,oblig_2024q1_2026q2,all,42.0,20515758.06,33434018.659999996,1227.2385362125058,25249.600000000002,33171877.559999995,0.5949993374841236
OH,2025,3,oblig_2024q1_2026q2,not_covered,42.0,20515758.06,33434018.659999996,1227.2385362125058,25249.600000000002,33171877.559999995,0.5949993374841236
OH,2025,4,oblig_2024q1_2026q2,all,37.0,16789284.747,27410018.21,1225.047325278665,25156.800000000003,27114284.419999998,0.488139195674872
OH,2025,4,oblig_2024q1_2026q2,not_covered,37.0,16789284.747,27410018.21,1225.047325278665,25156.800000000003,27114284.419999998,0.488139195674872
PA,2020,1,oblig_2020,all,69.0,18949708.477,33200061.81,1141.5465781628316,36667.8,33200061.810000002,0.4145733723525069
PA,2020,1,oblig_2020,not_covered,69.0,18949708.477,33200061.81,1141.5465781628316,36667.8,33200061.810000002,0.4145733723525069
PA,2020,2,oblig_2020,all,78.0,16278038.045,28790715.51,1130.783848657466,37859.566666666666,28790715.51,0.34819632677702683
PA,2020,2,oblig_2020,not_covered,78.0,16278038.045,28790715.51,1130.783848657466,37859.566666666666,28790715.51,0.34819632677702683
PA,2020,3,oblig_2020,all,77.0,23570852.734,42406860.96,1111.6527939303528,37851.899999999994,42406860.96000001,0.5073987268688025
PA,2020,3,oblig_2020,not_covered,77.0,23570852.734,42406860.96,1111.6527939303528,37851.899999999994,42406860.96000001,0.5073987268688025
PA,2020,4,oblig_2020,all,68.0,19058597.604000002,32932552.17,1157.4321665456275,37594.8,32932552.169999998,0.3967331957998585
PA,2020,4,oblig_2020,not_covered,68.0,19058597.604000002,32932552.17,1157.4321665456275,37594.8,32932552.169999998,0.3967331957998585
PA,2021,1,oblig_2021q1_2022q2,all,68.0,23378781.22,38854830.64,1203.3912301206726,37499.1,38854830.64,0.47970077997921334
PA,2021,1,oblig_2021q1_2022q2,not_covered,68.0,23378781.22,38854830.64,1203.3912301206726,37499.1,38854830.64,0.47970077997921334
PA,2021,2,oblig_2021q1_2022q2,all,74.0,19635257.319,34292665.95,1145.1578216536996,37704.299999999996,34292665.949999996,0.41644507718287765
PA,2021,2,oblig_2021q1_2022q2,not_covered,74.0,19635257.319,34292665.95,1145.1578216536996,37704.299999999996,34292665.949999996,0.41644507718287765
PA,2021,3,oblig_2021q1_2022q2,all,74.0,24813728.503,42615171.919999994,1164.5490272610873,38369.0,42615171.92,0.5030193542038958
PA,2021,3,oblig_2021q1_2022q2,not_covered,74.0,24813728.503,42615171.919999994,1164.5490272610873,38369.0,42615171.92,0.5030193542038958
PA,2021,4,oblig_2021q1_2022q2,all,68.0,17484153.704,32997012.009999998,1059.741633497075,38473.59999999999,32997012.01,0.3884299602213587
PA,2021,4,oblig_2021q1_2022q2,not_covered,68.0,17484153.704,32997012.009999998,1059.741633497075,38473.59999999999,32997012.01,0.3884299602213587
PA,2022,1,oblig_2021q1_2022q2,all,67.0,24689585.354000002,41081337.33,1201.9854736311236,38467.899999999994,41081337.33,0.4944158025984725
PA,2022,1,oblig_2021q1_2022q2,not_covered,67.0,24689585.354000002,41081337.33,1201.9854736311236,38467.899999999994,41081337.33,0.4944158025984725
PA,2022,2,oblig_2021q1_2022q2,all,73.0,17489094.292999998,31425638.8,1113.0462234549705,38030.66666666667,31425638.800000004,0.37835331367437036
PA,2022,2,oblig_2021q1_2022q2,not_covered,73.0,17489094.292999998,31425638.8,1113.0462234549705,38030.66666666667,31425638.800000004,0.37835331367437036
PA,2022,3,oblig_2022q3_2023q4,all,73.0,22398989.018,40269904.53999999,1112.443114721126,38015.333333333336,40269904.54,0.4797585554246227
PA,2022,3,oblig_2022q3_2023q4,covered,61.0,22398989.018000003,40186125.279999994,1114.7623147010706,37846.5,40186125.279999994,0.48089619643958414
PA,2022,3,oblig_2022q3_2023q4,not_covered,12.0,0.0,83779.26000000001,0.0,168.83333333333331,83779.26000000001,0.22473942014678747
PA,2022,4,oblig_2022q3_2023q4,all,66.0,18182444.177,33191821.1,1095.5978656440757,37809.899999999994,33191821.099999998,0.3975817886876572
PA,2022,4,oblig_2022q3_2023q4,covered,59.0,18182444.177000005,33117478.099999998,1098.0572930159199,37672.299999999996,33117478.099999998,0.39814022066995985
PA,2022,4,oblig_2022q3_2023q4,not_covered,7.0,0.0,74343.0,0.0,137.6,74343.0,0.2446935825328615
PA,2023,1,oblig_2022q3_2023q4,all,66.0,19617387.818000004,38038125.26,1031.4592364324112,37856.899999999994,38038125.26,0.465179219004354
PA,2023,1,oblig_2022q3_2023q4,covered,59.0,19617387.818000004,37963930.24,1033.4750745764727,37719.299999999996,37963930.24,0.4659655303685284
PA,2023,1,oblig_2022q3_2023q4,not_covered,7.0,0.0,74195.01999999999,0.0,137.6,74195.01999999999,0.24963333064168816
PA,2023,2,oblig_2022q3_2023q4,all,73.0,16468665.098000001,32412587.12,1016.1894844758076,38038.5,32412587.119999997,0.39015545219969683
PA,2023,2,oblig_2022q3_2023q4,covered,61.0,16468665.098000001,32343431.660000004,1018.362261068744,37869.899999999994,32343431.660000004,0.3910563159814545
PA,2023,2,oblig_2022q3_2023q4,not_covered,12.0,0.0,69155.46,0.0,168.6,69155.46,0.18780894372531387
PA,2023,3,oblig_2022q3_2023q4,all,73.0,23353486.58,43577863.379999995,1071.8050298316393,36859.3,43577863.379999995,0.5354510576293705
PA,2023,3,oblig_2022q3_2023q4,covered,61.0,23353486.580000002,43500294.04,1073.7162630912646,36690.7,43500294.04,0.5369540544827871
PA,2023,3,oblig_2022q3_2023q4,not_covered,12.0,0.0,77569.34000000001,0.0,168.6,77569.34000000001,0.20836916765519972
PA,2023,4,oblig_2022q3_2023q4,all,65.0,15878845.095,31338892.58,1013.3635101792739,35774.09999999999,31338892.580000002,0.3967490176076297
PA,2023,4,oblig_2022q3_2023q4,covered,58.0,15878845.095,31269860.16,1015.6006463573517,35636.5,31269860.16,0.3974036268383844
PA,2023,4,oblig_2022q3_2023q4,not_covered,7.0,0.0,69032.42,0.0,137.6,69032.42,0.2272142657777216
PA,2024,1,oblig_2024q1_2026q2,all,65.0,19724079.005,37584456.760000005,1049.587021089619,35774.09999999999,37584456.76,0.4810463533110645
PA,2024,1,oblig_2024q1_2026q2,not_covered,65.0,19724079.005,37584456.760000005,1049.587021089619,35774.09999999999,37584456.76,0.4810463533110645
PA,2024,2,oblig_2024q1_2026q2,all,70.0,18181383.688,35176958.44,1033.7098199670272,35980.299999999996,35176958.44,0.44765235288146443
PA,2024,2,oblig_2024q1_2026q2,not_covered,70.0,18181383.688,35176958.44,1033.7098199670272,35980.299999999996,35176958.44,0.44765235288146443
PA,2024,3,oblig_2024q1_2026q2,all,70.0,22413303.834,43393410.56,1033.0279894920525,35983.96666666666,43393410.559999995,0.5461547065023363
PA,2024,3,oblig_2024q1_2026q2,not_covered,70.0,22413303.834,43393410.56,1033.0279894920525,35983.96666666666,43393410.559999995,0.5461547065023363
PA,2024,4,oblig_2024q1_2026q2,all,65.0,17658244.656,34383906.44,1027.1226561655337,35779.59999999999,34383906.44,0.4352318470560749
PA,2024,4,oblig_2024q1_2026q2,not_covered,65.0,17658244.656,34383906.44,1027.1226561655337,35779.59999999999,34383906.44,0.4352318470560749
PA,2025,1,oblig_2024q1_2026q2,all,65.0,21773770.898000002,40204355.25,1083.1548354702193,35779.59999999999,40204355.25,0.5202161966750762
PA,2025,1,oblig_2024q1_2026q2,not_covered,65.0,21773770.898000002,40204355.25,1083.1548354702193,35779.59999999999,40204355.25,0.5202161966750762
PA,2025,2,oblig_2024q1_2026q2,all,70.0,18802277.014,35878809.81,1048.099260458718,35984.799999999996,35878809.81,0.456526824375298
PA,2025,2,oblig_2024q1_2026q2,not_covered,70.0,18802277.014,35878809.81,1048.099260458718,35984.799999999996,35878809.81,0.456526824375298
PA,2025,3,oblig_2024q1_2026q2,all,70.0,23602818.347999997,43197412.559999995,1092.7885236281845,35984.799999999996,43197412.56000001,0.543675261318064
PA,2025,3,oblig_2024q1_2026q2,not_covered,70.0,23602818.347999997,43197412.559999995,1092.7885236281845,35984.799999999996,43197412.56000001,0.543675261318064
PA,2025,4,oblig_2024q1_2026q2,all,65.0,18347320.637000002,33392567.810000002,1098.8864792545585,35779.59999999999,33392567.810000002,0.42268347231727554
PA,2025,4,oblig_2024q1_2026q2,not_covered,65.0,18347320.637000002,33392567.810000002,1098.8864792545585,35779.59999999999,33392567.810000002,0.42268347231727554
RI,2020,1,oblig_2020,all,6.0,658781.315,1460679.98,902.02005096284,1960.6999999999998,1460679.98,0.3411075200958916
RI,2020,1,oblig_2020,covered,6.0,658781.315,1460679.98,902.02005096284,1960.6999999999998,1460679.98,0.3411075200958916
RI,2020,2,oblig_2020,all,6.0,894042.9959999999,1854020.6500000001,964.4369343998405,1960.6999999999998,1854020.6500000001,0.43296299996394355
RI,2020,2,oblig_2020,covered,6.0,894042.9959999999,1854020.6500000001,964.4369343998405,1960.6999999999998,1854020.6500000001,0.43296299996394355
RI,2020,3,oblig_2020,all,6.0,1177244.114,2276365.55,1034.3190389610315,1960.6999999999998,2276365.55,0.5258135658257218
RI,2020,3,oblig_2020,covered,6.0,1177244.114,2276365.55,1034.3190389610315,1960.6999999999998,2276365.55,0.5258135658257218
RI,2020,4,oblig_2020,all,6.0,850210.8879999999,1688414.52,1007.1115569415973,1960.6999999999998,1688414.52,0.39000381962076547
RI,2020,4,oblig_2020,covered,6.0,850210.8879999999,1688414.52,1007.1115569415973,1960.6999999999998,1688414.52,0.39000381962076547
RI,2021,1,oblig_2021q1_2022q2,all,6.0,580055.279,1305777.44,888.4443263164358,1960.6999999999998,1305777.44,0.3083218200604848
RI,2021,1,oblig_2021q1_2022q2,covered,6.0,580055.279,1305777.44,888.4443263164358,1960.6999999999998,1305777.44,0.3083218200604848
RI,2021,2,oblig_2021q1_2022q2,all,5.0,856348.6159999999,1628066.28,1051.9824979115713,1891.8999999999999,1628066.28,0.39402272498894947
RI,2021,2,oblig_2021q1_2022q2,covered,5.0,856348.6159999999,1628066.28,1051.9824979115713,1891.8999999999999,1628066.28,0.39402272498894947
RI,2021,3,oblig_2021q1_2022q2,all,5.0,1254567.525,2450823.12,1023.7927941531741,1891.8999999999999,2450823.12,0.5866981548339949
RI,2021,3,oblig_2021q1_2022q2,covered,5.0,1254567.525,2450823.12,1023.7927941531741,1891.8999999999999,2450823.12,0.5866981548339949
RI,2021,4,oblig_2021q1_2022q2,all,5.0,1090145.436,2141746.13,1017.9968771555573,1891.8999999999999,2141746.13,0.5127087680623191
RI,2021,4,oblig_2021q1_2022q2,covered,5.0,1090145.436,2141746.13,1017.9968771555573,1891.8999999999999,2141746.13,0.5127087680623191
RI,2022,1,oblig_2021q1_2022q2,all,5.0,599184.607,1281685.5699999998,934.9946992069202,1891.8999999999999,1281685.5699999998,0.31363864320211116
RI,2022,1,oblig_2021q1_2022q2,covered,5.0,599184.607,1281685.5699999998,934.9946992069202,1891.8999999999999,1281685.5699999998,0.31363864320211116
RI,2022,2,oblig_2021q1_2022q2,all,5.0,687787.6900000001,1366977.18,1006.2899367493467,1891.8999999999999,1366977.18,0.33083424187208743
RI,2022,2,oblig_2021q1_2022q2,covered,5.0,687787.6900000001,1366977.18,1006.2899367493467,1891.8999999999999,1366977.18,0.33083424187208743
RI,2022,3,oblig_2022q3_2023q4,all,5.0,1011382.1669999999,1985864.0699999998,1018.5814651452956,1891.8999999999999,1985864.0699999998,0.47539244105879297
RI,2022,3,oblig_2022q3_2023q4,covered,5.0,1011382.1669999999,1985864.0699999998,1018.5814651452956,1891.8999999999999,1985864.0699999998,0.47539244105879297
RI,2022,4,oblig_2022q3_2023q4,all,5.0,770494.981,1518566.66,1014.7660966032272,1891.8999999999999,1518566.66,0.3635269514735206
RI,2022,4,oblig_2022q3_2023q4,covered,5.0,770494.981,1518566.66,1014.7660966032272,1891.8999999999999,1518566.66,0.3635269514735206
RI,2023,1,oblig_2022q3_2023q4,all,5.0,743958.7930000001,1545529.6099999999,962.7234420956842,1909.5,1545529.6099999999,0.3747174483333818
RI,2023,1,oblig_2022q3_2023q4,covered,5.0,743958.7930000001,1545529.6099999999,962.7234420956842,1909.5,1545529.6099999999,0.3747174483333818
RI,2023,2,oblig_2022q3_2023q4,all,5.0,1206722.037,2219022.8000000003,1087.6157171526131,1909.5,2219022.8000000003,0.5320953551118517
RI,2023,2,oblig_2022q3_2023q4,covered,5.0,1206722.037,2219022.8000000003,1087.6157171526131,1909.5,2219022.8000000003,0.5320953551118517
RI,2023,3,oblig_2022q3_2023q4,all,5.0,1369763.8569999998,2515284.99,1089.152014539712,1909.5,2515284.99,0.5965796944909321
RI,2023,3,oblig_2022q3_2023q4,covered,5.0,1369763.8569999998,2515284.99,1089.152014539712,1909.5,2515284.99,0.5965796944909321
RI,2023,4,oblig_2022q3_2023q4,all,5.0,950681.255,1909607.48,995.6823744741511,1909.5,1909607.48,0.452924043019077
RI,2023,4,oblig_2022q3_2023q4,covered,5.0,950681.255,1909607.48,995.6823744741511,1909.5,1909607.48,0.452924043019077
RI,2024,1,oblig_2024q1_2026q2,all,5.0,630701.6900000001,1346915.5,936.5126320099519,1909.5,1346915.5,0.32297436568842697
RI,2024,1,oblig_2024q1_2026q2,covered,5.0,630701.6900000001,1346915.5,936.5126320099519,1909.5,1346915.5,0.32297436568842697
RI,2024,2,oblig_2024q1_2026q2,all,5.0,962956.1200000001,1906878.2,1009.9817806926527,1909.5,1906878.2,0.45724678132376484
RI,2024,2,oblig_2024q1_2026q2,covered,5.0,962956.1200000001,1906878.2,1009.9817806926527,1909.5,1906878.2,0.45724678132376484
RI,2024,3,oblig_2024q1_2026q2,all,5.0,1336031.3,2515790.46,1062.1165166513908,1909.5,2515790.46,0.5966995827498662
RI,2024,3,oblig_2024q1_2026q2,covered,5.0,1336031.3,2515790.46,1062.1165166513908,1909.5,2515790.46,0.5966995827498662
RI,2024,4,oblig_2024q1_2026q2,all,5.0,990035.135,1912708.33,1035.2180930795653,1909.5,1912708.33,0.4536595080471024
RI,2024,4,oblig_2024q1_2026q2,covered,5.0,990035.135,1912708.33,1035.2180930795653,1909.5,1912708.33,0.4536595080471024
RI,2025,1,oblig_2024q1_2026q2,all,5.0,548336.325,1136931.98,964.589499892509,1909.5,1136931.98,0.2756519498026437
RI,2025,1,oblig_2024q1_2026q2,covered,5.0,548336.325,1136931.98,964.589499892509,1909.5,1136931.98,0.2756519498026437
RI,2025,2,oblig_2024q1_2026q2,all,5.0,891911.862,1751634.88,1018.3764575411973,1909.5,1751634.88,0.420021274003992
RI,2025,2,oblig_2024q1_2026q2,covered,5.0,891911.862,1751634.88,1018.3764575411973,1909.5,1751634.88,0.420021274003992
RI,2025,3,oblig_2024q1_2026q2,all,5.0,1344762.841,2547677.83,1055.6773114440455,1909.5,2547677.83,0.6042626849543283
RI,2025,3,oblig_2024q1_2026q2,covered,5.0,1344762.841,2547677.83,1055.6773114440455,1909.5,2547677.83,0.6042626849543283
RI,2025,4,oblig_2024q1_2026q2,all,5.0,1056091.3369999998,2109982.59,1001.0427024423931,1909.5,2109982.59,0.5004493621708391
RI,2025,4,oblig_2024q1_2026q2,covered,5.0,1056091.3369999998,2109982.59,1001.0427024423931,1909.5,2109982.59,0.5004493621708391
VA,2020,1,oblig_2020,all,32.0,7735524.991,16724346.51,925.0615545874623,20525.9,16724346.51,0.37307342508411645
VA,2020,1,oblig_2020,not_covered,32.0,7735524.991,16724346.51,925.0615545874623,20525.9,16724346.51,0.37307342508411645
VA,2020,2,oblig_2020,all,36.0,6986868.772,15180230.530000001,920.5220906483822,20662.0,15180230.530000001,0.33639797718414266
VA,2020,2,oblig_2020,not_covered,36.0,6986868.772,15180230.530000001,920.5220906483822,20662.0,15180230.530000001,0.33639797718414266
VA,2020,3,oblig_2020,all,36.0,11000764.477,20345318.240000002,1081.4050040634802,20662.0,20345318.240000002,0.4459570779657118
VA,2020,3,oblig_2020,not_covered,36.0,11000764.477,20345318.240000002,1081.4050040634802,20662.0,20345318.240000002,0.4459570779657118
VA,2020,4,oblig_2020,all,32.0,7030060.723999999,13683891.7,1027.4943529405452,20231.9,13683891.7,0.3063189675316158
VA,2020,4,oblig_2020,not_covered,32.0,7030060.723999999,13683891.7,1027.4943529405452,20231.9,13683891.7,0.3063189675316158
VA,2021,1,oblig_2021q1_2022q2,all,32.0,7224735.108,14105915.709999999,1024.3553494195664,19529.1,14105915.709999999,0.33439925712948404
VA,2021,1,oblig_2021q1_2022q2,covered,27.0,6788434.837,14105915.71,962.49474001713,19040.1,14105915.71,0.34298751227185825
VA,2021,1,oblig_2021q1_2022q2,not_covered,5.0,436300.271,0.0,,489.0,0.0,0.0
VA,2021,2,oblig_2021q1_2022q2,all,35.0,6410450.05,12960231.66,989.2493001934504,19406.899999999998,12960231.66,0.30577639939889967
VA,2021,2,oblig_2021q1_2022q2,covered,26.0,5879402.555000001,12960231.66,907.2989911354719,18781.8,12960231.66,0.315953316801079
VA,2021,2,oblig_2021q1_2022q2,not_covered,9.0,531047.495,0.0,,625.0999999999999,0.0,0.0
VA,2021,3,oblig_2021q1_2022q2,all,35.0,8862289.77,16062453.620000001,1103.478955290518,19406.899999999998,16062453.620000001,0.37484925287293236
VA,2021,3,oblig_2021q1_2022q2,covered,26.0,8319653.416999999,16062453.620000001,1035.9131442584671,18781.8,16062453.620000001,0.387325068181948
VA,2021,3,oblig_2021q1_2022q2,not_covered,9.0,542636.353,0.0,,625.0999999999999,0.0,0.0
VA,2021,4,oblig_2021q1_2022q2,all,31.0,6132515.839,12056903.680000003,1017.2621432105524,19270.800000000003,12056903.680000003,0.28335897850107683
VA,2021,4,oblig_2021q1_2022q2,covered,26.0,5716705.302,12056903.68,948.2874631374679,18781.8,12056903.68,0.29073646843745277
VA,2021,4,oblig_2021q1_2022q2,not_covered,5.0,415810.537,0.0,,489.0,0.0,0.0
VA,2022,1,oblig_2021q1_2022q2,all,31.0,6599687.144,12040999.090000002,1096.2025816414207,19270.800000000003,12040999.090000002,0.28927375177681985
VA,2022,1,oblig_2021q1_2022q2,covered,26.0,6058506.243000001,12040999.090000002,1006.3128811348495,18781.8,12040999.090000002,0.29680523782282536
VA,2022,1,oblig_2021q1_2022q2,not_covered,5.0,541180.901,0.0,,489.0,0.0,0.0
VA,2022,2,oblig_2021q1_2022q2,all,35.0,5534802.925,10016312.530000001,1105.1577930346386,19406.899999999998,10016312.530000001,0.23631923109293276
VA,2022,2,oblig_2021q1_2022q2,covered,26.0,5013614.25,10016312.530000001,1001.0898192291129,18781.8,10016312.530000001,0.24418445973748187
VA,2022,2,oblig_2021q1_2022q2,not_covered,9.0,521188.675,0.0,,625.0999999999999,0.0,0.0
VA,2022,3,oblig_2022q3_2023q4,all,35.0,8592149.061,16330363.739999998,1052.2912040169904,19406.899999999998,16330363.739999998,0.38110146755288965
VA,2022,3,oblig_2022q3_2023q4,covered,26.0,8053750.822,16330363.739999998,986.3529006733564,18781.8,16330363.739999998,0.3937853704465053
VA,2022,3,oblig_2022q3_2023q4,not_covered,9.0,538398.2390000001,0.0,,625.0999999999999,0.0,0.0
VA,2022,4,oblig_2022q3_2023q4,all,31.0,6547897.681,12908038.859999998,1014.5457031882536,19270.800000000003,12908038.859999998,0.30336219006949905
VA,2022,4,oblig_2022q3_2023q4,covered,26.0,6072056.291999999,12908038.86,940.8177892640772,18781.8,12908038.86,0.3112604804859654
VA,2022,4,oblig_2022q3_2023q4,not_covered,5.0,475841.389,0.0,,489.0,0.0,0.0
VA,2023,1,oblig_2022q3_2023q4,all,31.0,6323151.908,12703045.79,995.5331992863737,19270.800000000003,12703045.79,0.30517880511408924
