facilityId,unitId,stateCode,year,quarter,gross_mwh,co2_tons,rggi_obligated,camd_rggi_program,coats_unit_match,coats_facility_match,source,yoy_pct_applied
55690,3,PA,2021,4,49623.82,23636.74,False,False,True,True,cems_actual,
55690,3,PA,2022,1,103745.28,48978.797,False,True,True,True,cems_actual,
55690,3,PA,2022,2,237340.95,111465.143,False,True,True,True,cems_actual,
55690,3,PA,2022,3,222360.07,104786.241,True,True,True,True,cems_actual,
55690,3,PA,2022,4,132768.68,63461.671,True,True,True,True,cems_actual,
55690,3,PA,2023,1,207126.43,97872.861,True,True,True,True,cems_actual,
55690,3,PA,2023,2,211859.21,115425.436,True,True,True,True,cems_actual,
55690,3,PA,2023,3,322326.88,149252.935,True,True,True,True,cems_actual,
55690,3,PA,2023,4,281675.86,129884.084,True,True,True,True,cems_actual,
55690,3,PA,2024,1,195248.72,91188.256,False,True,True,True,cems_actual,
55690,3,PA,2024,2,268481.8,124856.865,False,True,True,True,cems_actual,
55690,3,PA,2024,3,294485.2,137719.507,False,True,True,True,cems_actual,
55690,3,PA,2024,4,260120.93,119944.807,False,True,True,True,cems_actual,
55690,3,PA,2025,1,259389.14,121169.811,False,True,True,True,cems_actual,
55690,3,PA,2025,2,305145.75,144759.309,False,True,True,True,cems_actual,
55690,3,PA,2025,3,291630.36,138108.18,False,True,True,True,cems_actual,
55690,3,PA,2025,4,222748.73,103828.192,False,True,True,True,cems_actual,
55690,3,PA,2026,1,261322.4154806356,122072.9121267455,False,True,True,True,cems_extended,0.007453185899130466
55690,3,PA,2026,2,333638.1116449347,158275.9140436516,False,True,True,True,cems_extended,0.09337295913488784
55690,3,PA,2026,3,307377.5197916315,145565.605142538,False,True,True,True,cems_extended,0.05399698368726605
55690,3,PA,2026,4,250120.03139434563,116586.57107790533,False,True,True,True,cems_extended,0.12287971919905276
55690,5,PA,2020,1,312408.31,144540.912,False,False,True,True,cems_actual,
55690,5,PA,2020,2,269684.58,121684.001,False,False,True,True,cems_actual,
55690,5,PA,2020,3,308177.5,139539.994,False,False,True,True,cems_actual,
55690,5,PA,2020,4,211369.56,94768.881,False,False,True,True,cems_actual,
55690,5,PA,2021,1,71208.14,32054.355,False,False,True,True,cems_actual,
55690,5,PA,2021,2,284884.74,127497.466,False,False,True,True,cems_actual,
55690,5,PA,2021,3,230532.2,105278.238,False,False,True,True,cems_actual,
55690,5,PA,2021,4,48783.17,22238.916,False,False,True,True,cems_actual,
55690,5,PA,2022,1,119521.85,56673.249,False,True,True,True,cems_actual,
55690,5,PA,2022,2,234878.46,106477.989,False,True,True,True,cems_actual,
55690,5,PA,2022,3,265636.55,120770.485,True,True,True,True,cems_actual,
55690,5,PA,2022,4,208653.95,96633.708,True,True,True,True,cems_actual,
55690,5,PA,2023,1,169449.34,76286.212,True,True,True,True,cems_actual,
55690,5,PA,2023,2,274379.74,122822.883,True,True,True,True,cems_actual,
55690,5,PA,2023,3,313977.5,142453.721,True,True,True,True,cems_actual,
55690,5,PA,2023,4,261884.75,116641.126,True,True,True,True,cems_actual,
55690,5,PA,2024,1,234100.95,105765.306,False,True,True,True,cems_actual,
55690,5,PA,2024,2,293213.28,131050.913,False,True,True,True,cems_actual,
55690,5,PA,2024,3,306050.46,138054.254,False,True,True,True,cems_actual,
55690,5,PA,2024,4,264790.31,119612.66,False,True,True,True,cems_actual,
55690,5,PA,2025,1,210852.74,96698.581,False,True,True,True,cems_actual,
55690,5,PA,2025,2,293361.01,134004.065,False,True,True,True,cems_actual,
55690,5,PA,2025,3,297130.44,134953.986,False,True,True,True,cems_actual,
55690,5,PA,2025,4,226268.07,102277.767,False,True,True,True,cems_actual,
55690,5,PA,2026,1,212424.26466856102,97419.29350037513,False,True,True,True,cems_extended,0.007453185899130466
55690,5,PA,2026,2,320752.99559849943,146516.42108515385,False,True,True,True,cems_extended,0.09337295913488784
55690,5,PA,2026,3,313174.58752167015,142241.09418057353,False,True,True,True,cems_extended,0.05399698368726605
55690,5,PA,2026,4,254071.8269053116,114845.63028926615,False,True,True,True,cems_extended,0.12287971919905276
55690,6,PA,2020,1,313253.84,144893.268,False,False,True,True,cems_actual,
55690,6,PA,2020,2,260621.93,119905.708,False,False,True,True,cems_actual,
55690,6,PA,2020,3,296337.71,134239.895,False,False,True,True,cems_actual,
55690,6,PA,2020,4,201077.21,90288.69,False,False,True,True,cems_actual,
55690,6,PA,2021,1,69603.92,31781.392,False,False,True,True,cems_actual,
55690,6,PA,2021,2,296365.08,133727.219,False,False,True,True,cems_actual,
55690,6,PA,2021,3,216974.69,99072.383,False,False,True,True,cems_actual,
55690,6,PA,2021,4,48488.02,23287.059,False,False,True,True,cems_actual,
55690,6,PA,2022,1,115907.57,53107.757,False,True,True,True,cems_actual,
55690,6,PA,2022,2,220978.35,100416.214,False,True,True,True,cems_actual,
55690,6,PA,2022,3,248857.89,113064.029,True,True,True,True,cems_actual,
55690,6,PA,2022,4,203971.12,94431.08,True,True,True,True,cems_actual,
55690,6,PA,2023,1,251704.58,114442.392,True,True,True,True,cems_actual,
55690,6,PA,2023,2,257029.16,116308.884,True,True,True,True,cems_actual,
55690,6,PA,2023,3,304505.53,139601.765,True,True,True,True,cems_actual,
55690,6,PA,2023,4,261230.91,118601.066,True,True,True,True,cems_actual,
55690,6,PA,2024,1,217104.3,99871.862,False,True,True,True,cems_actual,
55690,6,PA,2024,2,290996.42,132660.515,False,True,True,True,cems_actual,
55690,6,PA,2024,3,297181.03,135834.182,False,True,True,True,cems_actual,
55690,6,PA,2024,4,172252.78,78163.054,False,True,True,True,cems_actual,
55690,6,PA,2025,1,191809.17,88950.077,False,True,True,True,cems_actual,
55690,6,PA,2025,2,281313.42,129433.698,False,True,True,True,cems_actual,
55690,6,PA,2025,3,243113.9,112405.588,False,True,True,True,cems_actual,
55690,6,PA,2025,4,192610.87,88820.621,False,True,True,True,cems_actual,
55690,6,PA,2026,1,193238.75940116792,89613.03845962297,False,True,True,True,cems_extended,0.007453185899130466
55690,6,PA,2026,2,307580.4864697555,141519.3053940314,False,True,True,True,cems_extended,0.09337295913488784
55690,6,PA,2026,3,256241.3172924476,118475.15070159355,False,True,True,True,cems_extended,0.05399698368726605
55690,6,PA,2026,4,216278.83962028523,99734.87396756548,False,True,True,True,cems_extended,0.12287971919905276
55690,7,PA,2020,1,267871.12,124826.304,False,False,True,True,cems_actual,
55690,7,PA,2020,2,278960.12,129550.408,False,False,True,True,cems_actual,
55690,7,PA,2020,3,314093.12,146966.362,False,False,True,True,cems_actual,
55690,7,PA,2020,4,204002.74,94358.388,False,False,True,True,cems_actual,
55690,7,PA,2021,1,75839.64,35926.51,False,False,True,True,cems_actual,
55690,7,PA,2021,2,298779.76,138565.721,False,False,True,True,cems_actual,
55690,7,PA,2021,3,207134.71,97107.693,False,False,True,True,cems_actual,
55690,7,PA,2021,4,52148.59,25984.258,False,False,True,True,cems_actual,
55690,7,PA,2022,1,84412.88,39364.544,False,True,True,True,cems_actual,
55690,7,PA,2022,2,217230.32,101259.233,False,True,True,True,cems_actual,
55690,7,PA,2022,3,249850.56,116458.398,True,True,True,True,cems_actual,
55690,7,PA,2022,4,87235.69,41658.75,True,True,True,True,cems_actual,
55690,7,PA,2023,1,238614.4,110230.347,True,True,True,True,cems_actual,
55690,7,PA,2023,2,292346.85,134861.604,True,True,True,True,cems_actual,
55690,7,PA,2023,3,309358.63,144555.443,True,True,True,True,cems_actual,
55690,7,PA,2023,4,279241.97,129618.532,True,True,True,True,cems_actual,
55690,7,PA,2024,1,194811.04,90998.059,False,True,True,True,cems_actual,
55690,7,PA,2024,2,289614.72,133595.967,False,True,True,True,cems_actual,
55690,7,PA,2024,3,307927.83,143315.717,False,True,True,True,cems_actual,
55690,7,PA,2024,4,264864.47,123018.908,False,True,True,True,cems_actual,
55690,7,PA,2025,1,263089.6,123309.848,False,True,True,True,cems_actual,
55690,7,PA,2025,2,309417.14,145353.777,False,True,True,True,cems_actual,
55690,7,PA,2025,3,211482.77,100732.837,False,True,True,True,cems_actual,
55690,7,PA,2025,4,222256.03,102580.85,False,True,True,True,cems_actual,
55690,7,PA,2026,1,265050.45569692785,124228.89922033752,False,True,True,True,cems_extended,0.007453185899130466
55690,7,PA,2026,2,338308.33396885387,158925.8892799226,False,True,True,True,cems_extended,0.09337295913488784
55690,7,PA,2026,3,222902.2016818278,106172.10635626102,False,True,True,True,cems_extended,0.05399698368726605
55690,7,PA,2026,4,249566.78855669624,115185.95604320016,False,True,True,True,cems_extended,0.12287971919905276
55710,3,PA,2020,1,404514.6,230589.938,False,False,True,True,cems_actual,
55710,3,PA,2020,2,360955.74,195704.598,False,False,True,True,cems_actual,
55710,3,PA,2020,3,386381.16,212188.61,False,False,True,True,cems_actual,
55710,3,PA,2020,4,314424.88,171415.904,False,False,True,True,cems_actual,
55710,3,PA,2021,1,389433.96,212650.76,False,False,True,True,cems_actual,
55710,3,PA,2021,2,346365.89,202737.764,False,False,True,True,cems_actual,
55710,3,PA,2021,3,366456.96,217960.512,False,False,True,True,cems_actual,
55710,3,PA,2021,4,102015.52,58805.192,False,False,True,True,cems_actual,
55710,3,PA,2022,1,409934.89,233513.674,False,True,True,True,cems_actual,
55710,3,PA,2022,2,324441.3,184723.521,False,True,True,True,cems_actual,
55710,3,PA,2022,3,380700.0,209816.8,True,True,True,True,cems_actual,
55710,3,PA,2022,4,387832.58,206652.033,True,True,True,True,cems_actual,
55710,3,PA,2023,1,420528.0,223679.8,True,True,True,True,cems_actual,
55710,3,PA,2023,2,342120.74,184484.257,True,True,True,True,cems_actual,
55710,3,PA,2023,3,402701.05,219181.08,True,True,True,True,cems_actual,
55710,3,PA,2023,4,362873.87,194400.569,True,True,True,True,cems_actual,
55710,3,PA,2024,1,413771.0,219807.4,False,True,True,True,cems_actual,
55710,3,PA,2024,2,335619.67,182902.419,False,True,True,True,cems_actual,
55710,3,PA,2024,3,316939.09,173519.99,False,True,True,True,cems_actual,
55710,3,PA,2024,4,333012.33,179212.757,False,True,True,True,cems_actual,
55710,3,PA,2025,1,392980.51,211669.694,False,True,True,True,cems_actual,
55710,3,PA,2025,2,345778.59,200801.491,False,True,True,True,cems_actual,
55710,3,PA,2025,3,402226.0,237696.1,False,True,True,True,cems_actual,
55710,3,PA,2025,4,363400.44,209154.539,False,True,True,True,cems_actual,
55710,3,PA,2026,1,375460.7846314224,202233.10665440653,False,True,True,True,cems_extended,-0.04458166479700898
55710,3,PA,2026,2,373088.507954715,216660.9814455896,False,True,True,True,cems_extended,0.07898093966637718
55710,3,PA,2026,3,413698.95792491024,244476.0628920439,False,True,True,True,cems_extended,0.028523660640809415
55710,3,PA,2026,4,365924.3869677,210607.19261948855,False,True,True,True,cems_extended,0.006945360241446077
55710,4,PA,2020,1,394347.29,226659.034,False,False,True,True,cems_actual,
55710,4,PA,2020,2,352039.55,192421.712,False,False,True,True,cems_actual,
55710,4,PA,2020,3,383339.14,211644.409,False,False,True,True,cems_actual,
55710,4,PA,2020,4,356858.25,192955.595,False,False,True,True,cems_actual,
55710,4,PA,2021,1,409380.68,221009.074,False,False,True,True,cems_actual,
55710,4,PA,2021,2,344947.53,205998.546,False,False,True,True,cems_actual,
55710,4,PA,2021,3,361513.48,219814.003,False,False,True,True,cems_actual,
55710,4,PA,2021,4,101756.05,59220.496,False,False,True,True,cems_actual,
55710,4,PA,2022,1,409618.34,235788.391,False,True,True,True,cems_actual,
55710,4,PA,2022,2,315363.33,182678.067,False,True,True,True,cems_actual,
55710,4,PA,2022,3,379642.0,216869.0,True,True,True,True,cems_actual,
55710,4,PA,2022,4,380314.5,209217.49,True,True,True,True,cems_actual,
55710,4,PA,2023,1,420583.0,232837.7,True,True,True,True,cems_actual,
55710,4,PA,2023,2,334738.37,191164.32,True,True,True,True,cems_actual,
55710,4,PA,2023,3,400935.0,228424.5,True,True,True,True,cems_actual,
55710,4,PA,2023,4,365189.08,205063.776,True,True,True,True,cems_actual,
55710,4,PA,2024,1,420358.0,233958.1,False,True,True,True,cems_actual,
55710,4,PA,2024,2,301994.73,170346.544,False,True,True,True,cems_actual,
55710,4,PA,2024,3,371268.85,211094.712,False,True,True,True,cems_actual,
55710,4,PA,2024,4,291705.09,163499.005,False,True,True,True,cems_actual,
55710,4,PA,2025,1,400893.4,225316.282,False,True,True,True,cems_actual,
55710,4,PA,2025,2,336367.29,197565.41,False,True,True,True,cems_actual,
55710,4,PA,2025,3,393710.82,235318.856,False,True,True,True,cems_actual,
55710,4,PA,2025,4,351026.44,204827.903,False,True,True,True,cems_actual,
55710,4,PA,2026,1,383020.9048218668,215271.30704256767,False,True,True,True,cems_extended,-0.04458166479700898
55710,4,PA,2026,2,362933.89463723276,213169.31172737307,False,True,True,True,cems_extended,0.07898093966637718
55710,4,PA,2026,3,404940.8938202948,242031.0111909275,False,True,True,True,cems_extended,0.028523660640809415
55710,4,PA,2026,4,353464.4450800723,206250.50657383495,False,True,True,True,cems_extended,0.006945360241446077
55801,0001,PA,2020,1,303802.0,124845.192,False,False,True,True,cems_actual,
55801,0001,PA,2020,2,342274.15,137570.961,False,False,True,True,cems_actual,
55801,0001,PA,2020,3,580087.46,231930.085,False,False,True,True,cems_actual,
55801,0001,PA,2020,4,529690.17,211836.909,False,False,True,True,cems_actual,
55801,0001,PA,2021,1,326429.25,132374.42,False,False,True,True,cems_actual,
55801,0001,PA,2021,2,466125.44,187585.138,False,False,True,True,cems_actual,
55801,0001,PA,2021,3,553020.48,223049.498,False,False,True,True,cems_actual,
55801,0001,PA,2021,4,428895.67,172958.539,False,False,True,True,cems_actual,
55801,0001,PA,2022,1,408190.8,166808.31,False,True,True,True,cems_actual,
55801,0001,PA,2022,2,454452.68,184338.874,False,True,True,True,cems_actual,
55801,0001,PA,2022,3,564551.5,232739.092,True,True,True,True,cems_actual,
55801,0001,PA,2022,4,541045.72,222446.645,True,True,True,True,cems_actual,
55801,0001,PA,2023,1,598545.05,243758.08,True,True,True,True,cems_actual,
55801,0001,PA,2023,2,269184.18,110283.837,True,True,True,True,cems_actual,
55801,0001,PA,2023,3,567440.62,233374.599,True,True,True,True,cems_actual,
55801,0001,PA,2023,4,580420.11,233650.379,True,True,True,True,cems_actual,
55801,0001,PA,2024,1,608235.0,245818.665,False,True,True,True,cems_actual,
55801,0001,PA,2024,2,514473.44,208697.65,False,True,True,True,cems_actual,
55801,0001,PA,2024,3,599643.14,244130.555,False,True,True,True,cems_actual,
55801,0001,PA,2024,4,479909.5,194785.197,False,True,True,True,cems_actual,
55801,0001,PA,2025,1,572811.13,234332.398,False,True,True,True,cems_actual,
55801,0001,PA,2025,2,375933.4,153824.436,False,True,True,True,cems_actual,
55801,0001,PA,2025,3,590225.0,241364.6,False,True,True,True,cems_actual,
55801,0001,PA,2025,4,386516.2,158184.818,False,True,True,True,cems_actual,
55801,0001,PA,2026,1,584161.6254747999,238975.7938486421,False,True,True,True,cems_extended,0.019815424108117208
55801,0001,PA,2026,2,461356.06863799394,188777.68523205628,False,True,True,True,cems_extended,0.22722819690400997
55801,0001,PA,2026,3,598969.4303243584,244940.517535629,False,True,True,True,cems_extended,0.01481541839867575
55801,0001,PA,2026,4,354814.311248895,145210.56879039432,False,True,True,True,cems_extended,-0.08201956024380086
55801,0002,PA,2020,1,573706.01,233366.492,False,False,True,True,cems_actual,
55801,0002,PA,2020,2,221049.95,89689.861,False,False,True,True,cems_actual,
55801,0002,PA,2020,3,578917.73,233902.669,False,False,True,True,cems_actual,
55801,0002,PA,2020,4,333371.83,134931.758,False,False,True,True,cems_actual,
55801,0002,PA,2021,1,264908.39,108890.287,False,False,True,True,cems_actual,
55801,0002,PA,2021,2,516148.92,209980.808,False,False,True,True,cems_actual,
55801,0002,PA,2021,3,499350.36,203676.866,False,False,True,True,cems_actual,
55801,0002,PA,2021,4,418385.38,171039.017,False,False,True,True,cems_actual,
55801,0002,PA,2022,1,213312.35,87911.673,False,True,True,True,cems_actual,
55801,0002,PA,2022,2,465808.79,190427.786,False,True,True,True,cems_actual,
55801,0002,PA,2022,3,584212.0,240485.8,True,True,True,True,cems_actual,
55801,0002,PA,2022,4,378086.55,155925.842,True,True,True,True,cems_actual,
55801,0002,PA,2023,1,564495.19,231356.665,True,True,True,True,cems_actual,
55801,0002,PA,2023,2,346094.6,143478.692,True,True,True,True,cems_actual,
55801,0002,PA,2023,3,579031.48,240146.768,True,True,True,True,cems_actual,
55801,0002,PA,2023,4,565782.7,230226.468,True,True,True,True,cems_actual,
55801,0002,PA,2024,1,595748.14,242091.876,False,True,True,True,cems_actual,
55801,0002,PA,2024,2,418187.15,170378.81,False,True,True,True,cems_actual,
55801,0002,PA,2024,3,615044.0,251477.3,False,True,True,True,cems_actual,
55801,0002,PA,2024,4,581156.74,236266.831,False,True,True,True,cems_actual,
55801,0002,PA,2025,1,577254.0,236575.0,False,True,True,True,cems_actual,
55801,0002,PA,2025,2,374508.28,153428.688,False,True,True,True,cems_actual,
55801,0002,PA,2025,3,596021.7,243075.287,False,True,True,True,cems_actual,
55801,0002,PA,2025,4,393765.45,161146.28,False,True,True,True,cems_actual,
55801,0002,PA,2026,1,588692.5328281071,241262.83395837783,False,True,True,True,cems_extended,0.019815424108117208
55801,0002,PA,2026,2,459607.12119002215,188292.0121275879,False,True,True,True,cems_extended,0.22722819690400997
55801,0002,PA,2026,3,604852.0108601899,246676.5490792832,False,True,True,True,cems_extended,0.01481541839867575
55801,0002,PA,2026,4,361468.9809517977,147929.1329794756,False,True,True,True,cems_extended,-0.08201956024380086
55801,0003,PA,2020,1,547443.58,220317.188,False,False,True,True,cems_actual,
55801,0003,PA,2020,2,451776.35,181207.391,False,False,True,True,cems_actual,
55801,0003,PA,2020,3,515549.5,205948.645,False,False,True,True,cems_actual,
55801,0003,PA,2020,4,438359.78,175677.775,False,False,True,True,cems_actual,
55801,0003,PA,2021,1,442428.81,179100.083,False,False,True,True,cems_actual,
55801,0003,PA,2021,2,455778.72,183235.201,False,False,True,True,cems_actual,
55801,0003,PA,2021,3,577256.3,231807.65,False,False,True,True,cems_actual,
55801,0003,PA,2021,4,527252.04,213087.968,False,False,True,True,cems_actual,
55801,0003,PA,2022,1,438995.6,178941.395,False,True,True,True,cems_actual,
55801,0003,PA,2022,2,447086.96,178859.988,False,True,True,True,cems_actual,
55801,0003,PA,2022,3,561187.38,226514.108,True,True,True,True,cems_actual,
55801,0003,PA,2022,4,563455.02,228460.534,True,True,True,True,cems_actual,
55801,0003,PA,2023,1,575785.58,230631.259,True,True,True,True,cems_actual,
55801,0003,PA,2023,2,365313.74,148083.451,True,True,True,True,cems_actual,
55801,0003,PA,2023,3,584850.88,235200.216,True,True,True,True,cems_actual,
55801,0003,PA,2023,4,459282.19,181365.3,True,True,True,True,cems_actual,
55801,0003,PA,2024,1,610568.91,241997.444,False,True,True,True,cems_actual,
55801,0003,PA,2024,2,513165.74,204330.06,False,True,True,True,cems_actual,
55801,0003,PA,2024,3,612803.24,244694.561,False,True,True,True,cems_actual,
55801,0003,PA,2024,4,582400.75,230727.999,False,True,True,True,cems_actual,
55801,0003,PA,2025,1,551814.24,219025.038,False,True,True,True,cems_actual,
55801,0003,PA,2025,2,351369.54,139965.991,False,True,True,True,cems_actual,
55801,0003,PA,2025,3,595326.98,239026.44,False,True,True,True,cems_actual,
55801,0003,PA,2025,4,382996.41,151858.538,False,True,True,True,cems_actual,
55801,0003,PA,2026,1,562748.6731944984,223365.1120182665,False,True,True,True,cems_extended,0.019815424108117208
55801,0003,PA,2026,2,431210.6070211914,171770.2107628129,False,True,True,True,cems_extended,0.22722819690400997
55801,0003,PA,2026,3,604146.9982927201,242567.71671694596,False,True,True,True,cems_extended,0.01481541839867575
55801,0003,PA,2026,4,351583.2128768455,139403.16749397348,False,True,True,True,cems_extended,-0.08201956024380086
55976,CT101,PA,2020,1,392013.24,249182.068,False,False,True,True,cems_actual,
55976,CT101,PA,2020,2,368320.14,236481.796,False,False,True,True,cems_actual,
55976,CT101,PA,2020,3,371910.0,244051.5,False,False,True,True,cems_actual,
55976,CT101,PA,2020,4,284899.81,184800.407,False,False,True,True,cems_actual,
55976,CT101,PA,2021,1,349694.67,215399.044,False,False,True,True,cems_actual,
55976,CT101,PA,2021,2,197305.65,127656.518,False,False,True,True,cems_actual,
55976,CT101,PA,2021,3,355642.19,231614.355,False,False,True,True,cems_actual,
55976,CT101,PA,2021,4,372544.81,239911.028,False,False,True,True,cems_actual,
55976,CT101,PA,2022,1,358991.24,225741.623,False,True,True,True,cems_actual,
55976,CT101,PA,2022,2,238095.85,154143.314,False,True,True,True,cems_actual,
55976,CT101,PA,2022,3,367080.72,239636.147,True,True,True,True,cems_actual,
55976,CT101,PA,2022,4,294893.11,188875.833,True,True,True,True,cems_actual,
55976,CT101,PA,2023,1,312424.9,199392.353,True,True,True,True,cems_actual,
55976,CT101,PA,2023,2,299782.96,198738.102,True,True,True,True,cems_actual,
55976,CT101,PA,2023,3,362896.0,245988.286,True,True,True,True,cems_actual,
55976,CT101,PA,2023,4,45654.49,31026.812,True,True,True,True,cems_actual,
55976,CT101,PA,2024,1,136375.2,88829.035,False,True,True,True,cems_actual,
55976,CT101,PA,2024,2,358951.82,240980.411,False,True,True,True,cems_actual,
55976,CT101,PA,2024,3,353930.16,236377.278,False,True,True,True,cems_actual,
55976,CT101,PA,2024,4,371449.05,235420.104,False,True,True,True,cems_actual,
55976,CT101,PA,2025,1,293110.34,177822.9,False,True,True,True,cems_actual,
55976,CT101,PA,2025,2,339832.2,214813.27,False,True,True,True,cems_actual,
55976,CT101,PA,2025,3,363819.95,241045.525,False,True,True,True,cems_actual,
55976,CT101,PA,2025,4,315173.02,199695.016,False,True,True,True,cems_actual,
55976,CT101,PA,2026,1,368021.31235053344,223269.5612989213,False,True,True,True,cems_extended,0.25557260228531486
55976,CT101,PA,2026,2,489028.0659489882,309122.3196868272,False,True,True,True,cems_extended,0.43902804369035126
55976,CT101,PA,2026,3,366132.70314606227,242577.81809247055,False,True,True,True,cems_extended,0.006356861810525465
55976,CT101,PA,2026,4,260308.53705196336,164932.63754469977,False,True,True,True,cems_extended,-0.17407734630342617
55976,CT201,PA,2020,1,394825.24,250863.722,False,False,True,True,cems_actual,
55976,CT201,PA,2020,2,368841.58,236071.472,False,False,True,True,cems_actual,
55976,CT201,PA,2020,3,376679.88,244778.808,False,False,True,True,cems_actual,
55976,CT201,PA,2020,4,273983.44,176868.98,False,False,True,True,cems_actual,
55976,CT201,PA,2021,1,305886.19,187551.468,False,False,True,True,cems_actual,
55976,CT201,PA,2021,2,203671.03,130154.363,False,False,True,True,cems_actual,
55976,CT201,PA,2021,3,344546.23,223581.88,False,False,True,True,cems_actual,
55976,CT201,PA,2021,4,371281.49,237025.086,False,False,True,True,cems_actual,
55976,CT201,PA,2022,1,354903.76,223726.196,False,True,True,True,cems_actual,
55976,CT201,PA,2022,2,253038.24,163092.327,False,True,True,True,cems_actual,
55976,CT201,PA,2022,3,368674.35,240463.616,True,True,True,True,cems_actual,
55976,CT201,PA,2022,4,330058.71,212270.049,True,True,True,True,cems_actual,
55976,CT201,PA,2023,1,342975.88,220506.324,True,True,True,True,cems_actual,
55976,CT201,PA,2023,2,359436.31,239947.802,True,True,True,True,cems_actual,
55976,CT201,PA,2023,3,358386.61,243677.79,True,True,True,True,cems_actual,
55976,CT201,PA,2023,4,46104.6,31197.07,True,True,True,True,cems_actual,
55976,CT201,PA,2024,1,136607.6,90891.637,False,True,True,True,cems_actual,
55976,CT201,PA,2024,2,357753.6,245092.318,False,True,True,True,cems_actual,
55976,CT201,PA,2024,3,357032.84,238894.949,False,True,True,True,cems_actual,
55976,CT201,PA,2024,4,311086.76,196923.166,False,True,True,True,cems_actual,
55976,CT201,PA,2025,1,304452.24,184969.988,False,True,True,True,cems_actual,
55976,CT201,PA,2025,2,337793.09,215710.283,False,True,True,True,cems_actual,
55976,CT201,PA,2025,3,364888.25,241055.081,False,True,True,True,cems_actual,
55976,CT201,PA,2025,4,316944.06,201412.442,False,True,True,True,cems_actual,
55976,CT201,PA,2026,1,382261.8912483932,232243.24917784348,False,True,True,True,cems_extended,0.25557260228531486
55976,CT201,PA,2026,2,486093.7294748188,310413.146549382,False,True,True,True,cems_extended,0.43902804369035126
55976,CT201,PA,2026,3,367207.79418153444,242587.43483864202,False,True,True,True,cems_extended,0.006356861810525465
55976,CT201,PA,2026,4,261771.27910856612,166351.09858414726,False,True,True,True,cems_extended,-0.17407734630342617
55976,CT301,PA,2020,1,386825.53,248840.797,False,False,True,True,cems_actual,
55976,CT301,PA,2020,2,365013.69,238162.533,False,False,True,True,cems_actual,
55976,CT301,PA,2020,3,369649.0,244661.5,False,False,True,True,cems_actual,
55976,CT301,PA,2020,4,326742.64,214392.188,False,False,True,True,cems_actual,
55976,CT301,PA,2021,1,339116.73,210937.562,False,False,True,True,cems_actual,
55976,CT301,PA,2021,2,201519.86,131936.951,False,False,True,True,cems_actual,
55976,CT301,PA,2021,3,346567.52,228397.096,False,False,True,True,cems_actual,
55976,CT301,PA,2021,4,370384.54,240741.494,False,False,True,True,cems_actual,
55976,CT301,PA,2022,1,382379.99,244290.084,False,True,True,True,cems_actual,
55976,CT301,PA,2022,2,231323.63,149799.911,False,True,True,True,cems_actual,
55976,CT301,PA,2022,3,358883.8,236501.278,True,True,True,True,cems_actual,
55976,CT301,PA,2022,4,324448.56,209681.022,True,True,True,True,cems_actual,
55976,CT301,PA,2023,1,340837.96,220731.806,True,True,True,True,cems_actual,
55976,CT301,PA,2023,2,358571.5,241423.358,True,True,True,True,cems_actual,
55976,CT301,PA,2023,3,358533.72,246740.392,True,True,True,True,cems_actual,
55976,CT301,PA,2023,4,45468.58,31237.944,True,True,True,True,cems_actual,
55976,CT301,PA,2024,1,121441.54,79906.645,False,True,True,True,cems_actual,
55976,CT301,PA,2024,2,340234.62,229894.032,False,True,True,True,cems_actual,
55976,CT301,PA,2024,3,355609.0,240999.25,False,True,True,True,cems_actual,
55976,CT301,PA,2024,4,298708.33,191627.957,False,True,True,True,cems_actual,
55976,CT301,PA,2025,1,305444.32,187141.196,False,True,True,True,cems_actual,
55976,CT301,PA,2025,2,345688.51,222845.636,False,True,True,True,cems_actual,
55976,CT301,PA,2025,3,362684.0,242638.9,False,True,True,True,cems_actual,
55976,CT301,PA,2025,4,320064.16,205913.297,False,True,True,True,cems_actual,
55976,CT301,PA,2026,1,383507.51971566846,234969.35845650616,False,True,True,True,cems_extended,0.25557260228531486
55976,CT301,PA,2026,2,497455.4602715325,320681.1196180121,False,True,True,True,cems_extended,0.43902804369035126
55976,CT301,PA,2026,3,364989.5320688886,244181.3219571579,False,True,True,True,cems_extended,0.006356861810525465
55976,CT301,PA,2026,4,264348.24038036476,170068.45668965075,False,True,True,True,cems_extended,-0.17407734630342617
56397,4,PA,2020,1,551.27,279.178,False,False,True,True,cems_actual,
56397,4,PA,2020,2,2765.17,1515.651,False,False,True,True,cems_actual,
56397,4,PA,2020,3,25030.02,12560.394,False,False,True,True,cems_actual,
56397,4,PA,2020,4,11502.7,6333.306,False,False,True,True,cems_actual,
56397,4,PA,2021,1,8078.65,4450.636,False,False,True,True,cems_actual,
56397,4,PA,2021,2,5848.04,3238.812,False,False,True,True,cems_actual,
56397,4,PA,2021,3,17449.74,9738.451,False,False,True,True,cems_actual,
56397,4,PA,2021,4,4879.73,2687.59,False,False,True,True,cems_actual,
56397,4,PA,2022,1,14334.51,7884.176,False,True,True,True,cems_actual,
56397,4,PA,2022,2,12203.86,6783.443,False,True,True,True,cems_actual,
56397,4,PA,2022,3,27363.61,15266.374,True,True,True,True,cems_actual,
56397,4,PA,2022,4,916.86,495.5,True,True,True,True,cems_actual,
56397,4,PA,2023,1,4847.56,2646.454,True,True,True,True,cems_actual,
