stateCode,facilityName,facilityId,unitId,associatedStacks,year,quarter,countOpTime,sumOpTime,grossLoad,steamLoad,so2Mass,so2Rate,co2Mass,co2Rate,noxMass,noxRate,heatInput,primaryFuelInfo,secondaryFuelInfo,unitType,so2ControlInfo,noxControlInfo,pmControlInfo,hgControlInfo,programCodeInfo,camd_rggi_program,coats_unit_match,coats_facility_match,rggi_obligated,co2_intensity_st_per_mwh,co2_intensity_lb_per_mwh,co2_intensity_kg_per_mwh
CT,Cos Cob,542,12,,2023,3,19,11.54,160.93,,,,,,1.731,1.2,2885.0,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,12,,2024,2,4,2.08,21.4,,,,,,0.045,0.1723,520.0,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,12,,2024,3,3,2.47,34.24,,,,,,0.053,0.172,617.5,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,12,,2025,2,8,5.5,88.72,,,,,,0.118,0.1721,1375.0,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,12,,2025,3,7,4.43,71.35,,,,,,0.131,0.4657,1107.5,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2020,2,1,0.43,4.73,,,,,,0.079,1.2,132.4,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2020,3,2,1.32,21.12,,,,,,0.244,1.2,406.6,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2021,2,2,0.97,5.82,,,,,,0.179,1.2,298.8,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2021,3,6,3.98,58.91,,,,,,0.735,1.2,1225.8,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2022,2,3,1.69,23.5,,,,,,0.312,1.2,520.6,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2022,3,2,1.4,15.6,,,,,,0.259,1.2,431.2,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2023,2,2,1.36,15.36,,,,,,0.251,1.2,418.8,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2023,3,13,9.46,138.74,,,,,,1.748,1.1999,2913.6,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2024,2,1,0.88,14.08,,,,,,0.021,0.152,271.0,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2024,3,3,1.47,21.87,,,,,,0.034,0.1517,452.8,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2025,2,10,7.12,118.78,,,,,,0.167,0.1521,2193.0,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,13,,2025,3,12,7.22,100.64,,,,,,0.188,0.2394,2223.8,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2020,2,0,0.0,,,,,,,,,,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2020,3,5,2.75,46.9,,,,,,0.508,1.2,847.0,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2021,2,1,0.47,2.82,,,,,,0.087,1.2,144.8,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2021,3,6,3.97,56.89,,,,,,0.734,1.2,1222.8,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2022,2,3,1.65,23.93,,,,,,0.305,1.2,508.2,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2022,3,21,14.87,197.71,,,,,,2.748,1.2,4580.0,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2023,2,0,0.0,,,,,,,,,,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2023,3,10,7.2,104.28,,,,,,0.183,0.165,2217.6,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2024,2,1,0.38,0.0,,,,,,0.01,0.165,117.0,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2024,3,5,3.06,38.66,,,,,,0.078,0.165,942.4,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2025,2,13,9.97,195.93,,,,,,0.247,0.1602,3070.8,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Cos Cob,542,14,,2025,3,18,8.41,100.84,,,,,,0.351,0.4459,2590.4,Other Oil,,Combustion turbine,,Water Injection,,,SIPNOX,False,False,False,False,,,
CT,Devon,544,10,,2020,2,19,10.69,160.35,,,,,,1.475,1.2,2458.7,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2020,3,14,9.88,148.2,,,,,,1.364,1.2,2272.4,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2021,2,8,4.41,30.79,,,,,,0.609,1.2,1014.3,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2021,3,12,5.85,51.55,,,,,,0.807,1.1999,1345.5,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2022,2,5,1.8,18.98,,,,,,0.248,1.2006,414.0,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2022,3,38,28.19,247.56,,,,,,3.89,1.2001,6483.7,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2023,2,11,7.08,87.48,,,,,,0.977,1.2,1628.4,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2023,3,4,3.12,36.39,,,,,,0.431,1.2,717.6,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2024,2,4,1.68,18.2,,,,,,0.232,1.2003,386.4,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2024,3,4,1.61,12.98,,,,,,0.222,1.2008,370.3,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2025,2,8,4.77,47.68,,,,,,0.397,0.7238,1097.1,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,10,,2025,3,6,3.56,46.97,,,,,,0.296,0.7245,818.8,Other Oil,,Combustion turbine,,,,,SIPNOX,False,False,True,True,,,
CT,Devon,544,11,,2020,1,9,3.88,99.91,,0.031,0.04,125.6,0.0803,0.931,1.2,1552.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.2571314182764488,2514.2628365528976,1140.4504388349515
CT,Devon,544,11,,2020,2,6,2.82,50.58,,0.02,0.0335,88.0,0.0775,0.639,1.1167,1128.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.7398181099248715,3479.636219849743,1578.336439699486
CT,Devon,544,11,,2020,3,20,13.07,262.38,,0.076,0.0247,390.5,0.0722,2.763,1.0,5228.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.4882994130650202,2976.5988261300404,1350.162516083543
CT,Devon,544,11,,2020,4,13,10.12,342.61,,0.05,0.0284,292.6,0.0742,2.029,1.0462,4048.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.8540322816029888,1708.0645632059777,774.7650533376142
CT,Devon,544,11,,2021,1,6,3.52,86.84,,0.029,0.0407,114.0,0.081,0.845,1.2,1408.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.3127590971902348,2625.5181943804696,1190.9150202671578
CT,Devon,544,11,,2021,2,4,1.3,19.79,,0.011,0.0403,42.1,0.0808,0.312,1.2,520.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,2.1273370389085398,4254.67407781708,1929.8876985346135
CT,Devon,544,11,,2021,3,21,11.11,307.15,,0.09,0.0405,360.2,0.081,2.666,1.2,4444.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.1727169135601498,2345.4338271202996,1063.870888321667
CT,Devon,544,11,,2021,4,5,2.28,38.13,,0.018,0.0402,73.9,0.081,0.547,1.2,912.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.938106477838972,3876.212955677944,1758.2206211906637
CT,Devon,544,11,,2022,1,17,8.89,168.5,,0.072,0.0404,288.0,0.0812,2.134,1.2,3556.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.7091988130563798,3418.3976261127596,1550.5590808308605
CT,Devon,544,11,,2022,2,6,5.1,124.47,,0.023,0.0207,145.3,0.07,0.997,0.95,2040.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.1673495621434884,2334.6991242869767,1059.0017090222543
CT,Devon,544,11,,2022,3,35,27.49,466.9,,0.207,0.0372,873.0,0.0791,6.398,1.1571,10996.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.8697793960162776,3739.558792032555,1696.235335232384
CT,Devon,544,11,,2022,4,7,3.52,70.87,,0.029,0.0406,114.1,0.0811,0.845,1.2,1408.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.6099901227599829,3219.9802455199656,1460.5584709185832
CT,Devon,544,11,,2023,1,15,6.34,131.78,,0.051,0.0403,205.4,0.0811,1.307,1.1285,2536.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.5586583700106238,3117.3167400212474,1413.9910881469116
CT,Devon,544,11,,2023,2,8,6.41,195.29,,0.052,0.0408,207.7,0.081,0.681,0.664,2564.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.0635465205591683,2127.0930411183367,964.8331737313738
CT,Devon,544,11,,2023,3,5,2.96,82.19,,0.024,0.0408,96.0,0.0814,0.496,0.9856,1184.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.1680253072149898,2336.0506144299793,1059.6147346392506
CT,Devon,544,11,,2023,4,18,12.65,433.75,,0.068,0.0272,371.7,0.0737,1.622,0.7608,5060.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.8569452449567723,1713.8904899135446,777.4076492403458
CT,Devon,544,11,,2024,1,2,1.57,54.81,,0.013,0.0405,50.9,0.081,0.377,1.2,628.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.9286626528005838,1857.3253056011677,842.4685872286079
CT,Devon,544,11,,2024,2,8,4.41,127.36,,0.036,0.0406,142.9,0.0811,0.415,0.798,1764.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.1220163316582914,2244.032663316583,1017.8760941111809
CT,Devon,544,11,,2024,3,17,11.52,345.1,,0.093,0.0405,373.3,0.081,1.478,0.8216,4608.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.081715444798609,2163.430889597218,981.3157445436105
CT,Devon,544,11,,2024,4,7,3.09,77.41,,0.025,0.0406,100.1,0.081,0.742,1.2,1236.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.293114584678982,2586.229169357964,1173.0938182922102
CT,Devon,544,11,,2025,1,10,5.46,160.57,,0.044,0.0407,176.9,0.081,1.096,1.0928,2184.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.101700193062216,2203.400386124432,999.4456032010962
CT,Devon,544,11,,2025,2,18,14.94,483.26,,0.088,0.0297,447.3,0.0749,0.872,0.4233,5976.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.9255887100111742,1851.1774200223483,839.6799532384224
CT,Devon,544,11,,2025,3,7,3.19,76.5,,0.026,0.0407,103.3,0.0809,0.766,1.2,1276.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.3503267973856208,2700.6535947712414,1224.9958646013072
CT,Devon,544,11,,2025,4,16,8.3,223.37,,0.067,0.0406,268.9,0.0811,1.351,0.9996,3320.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.203832206652639,2407.6644133052782,1092.0982073958007
CT,Devon,544,12,,2020,1,5,2.7,75.9,,0.022,0.0404,87.5,0.081,0.648,1.2,1080.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.152832674571805,2305.66534914361,1045.8322101449276
CT,Devon,544,12,,2020,2,13,5.59,116.62,,0.031,0.0312,165.6,0.0758,1.165,1.0846,2236.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.419996570056594,2839.993140113188,1288.199219207683
CT,Devon,544,12,,2020,3,7,5.35,99.35,,0.043,0.0406,173.4,0.081,1.284,1.2,2140.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.7453447408152996,3490.689481630599,1583.350114906895
CT,Devon,544,12,,2020,4,12,9.37,316.96,,0.047,0.0273,271.9,0.0737,1.889,1.0333,3748.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.8578369510348309,1715.6739020696618,778.2165913869259
CT,Devon,544,12,,2021,1,6,2.93,71.04,,0.024,0.0405,94.9,0.081,0.703,1.2,1172.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.335867117117117,2671.734234234234,1211.8782633164415
CT,Devon,544,12,,2021,2,8,5.1,97.46,,0.041,0.0408,165.2,0.0809,1.224,1.2,2040.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.6950543812846295,3390.108762569259,1537.7274681715576
CT,Devon,544,12,,2021,3,19,14.06,355.72,,0.114,0.0406,455.5,0.081,3.374,1.2,5624.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.2805015180479027,2561.0030360958053,1161.651436719892
CT,Devon,544,12,,2021,4,1,0.53,7.95,,0.004,0.041,17.2,0.081,0.127,1.2,212.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,2.1635220125786163,4327.044025157233,1962.714154465409
CT,Devon,544,12,,2022,1,8,5.19,117.71,,0.042,0.0404,168.2,0.0811,1.246,1.2,2076.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.428935519497069,2857.871038994138,1296.3084977317135
CT,Devon,544,12,,2022,2,3,1.93,64.63,,0.0,0.0007,45.6,0.059,0.27,0.7,772.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.7055546959616278,1411.1093919232555,640.0684534117283
CT,Devon,544,12,,2022,3,23,17.23,343.86,,0.123,0.0356,539.7,0.0782,3.924,1.1348,6892.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.5695341127202933,3139.0682254405865,1423.85739596929
CT,Devon,544,12,,2022,4,12,5.29,88.98,,0.043,0.0401,171.2,0.0806,1.27,1.2,2116.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.9240278714317822,3848.0557428635643,1745.448724297595
CT,Devon,544,12,,2023,1,19,6.95,164.98,,0.056,0.0403,225.2,0.0808,1.459,1.1449,2780.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.3650139410837678,2730.0278821675356,1238.3198172384532
CT,Devon,544,12,,2023,2,10,7.59,235.79,,0.061,0.0407,245.9,0.081,0.985,0.7816,3036.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.0428771364349634,2085.754272869927,946.0822238686968
CT,Devon,544,12,,2023,3,17,11.84,323.23,,0.092,0.0359,379.4,0.0784,1.538,0.772,4736.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.173777186523528,2347.554373047056,1064.8327517742782
CT,Devon,544,12,,2023,4,11,5.6,152.26,,0.016,0.0149,149.1,0.067,0.645,0.7307,2240.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.9792460265335611,1958.4920530671222,888.3570519768817
CT,Devon,544,12,,2024,1,3,1.16,26.29,,0.009,0.04,37.6,0.081,0.278,1.2,464.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.4302015975656144,2860.4031951312286,1297.4570644351465
CT,Devon,544,12,,2024,2,4,1.78,43.8,,0.014,0.0405,57.6,0.081,0.218,0.9385,712.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.315068493150685,2630.13698630137,1193.0100690410961
CT,Devon,544,12,,2024,3,11,8.23,254.85,,0.067,0.041,266.7,0.0814,0.929,0.7245,3292.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.046497939964685,2092.99587992937,949.3669615773983
CT,Devon,544,12,,2024,4,7,2.89,66.89,,0.023,0.0406,93.6,0.0813,0.694,1.2,1156.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.3993123037823292,2798.624607564658,1269.4347684855734
CT,Devon,544,12,,2025,1,5,2.12,43.4,,0.017,0.0402,68.8,0.0814,0.509,1.2,848.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.5852534562211982,3170.5069124423962,1438.117744516129
CT,Devon,544,12,,2025,2,22,17.47,548.42,,0.1,0.028,520.1,0.074,1.436,0.5328,6988.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.9483607454140988,1896.7214908281976,860.3383962546955
CT,Devon,544,12,,2025,3,5,2.83,72.5,,0.023,0.0408,91.7,0.081,0.679,1.2,1132.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.2648275862068965,2529.655172413793,1147.432284937931
CT,Devon,544,12,,2025,4,18,8.63,227.37,,0.07,0.0406,279.7,0.0812,1.452,1.028,3452.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.2301534943044377,2460.306988608875,1115.9764778906629
CT,Devon,544,13,,2020,1,4,1.86,44.84,,0.015,0.0403,60.3,0.081,0.446,1.2,744.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.3447814451382691,2689.5628902765384,1219.965205664585
CT,Devon,544,13,,2020,2,10,6.66,105.27,,0.039,0.0283,199.1,0.0745,1.409,1.05,2664.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.8913270637408568,3782.6541274817137,1715.7830505747127
CT,Devon,544,13,,2020,3,17,10.07,218.2,,0.055,0.0241,296.6,0.0719,2.08,0.9941,4028.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.3593033913840515,2718.606782768103,1233.1392936938591
CT,Devon,544,13,,2020,4,14,10.5,356.36,,0.05,0.0264,301.7,0.0731,2.082,1.0214,4200.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.8466157817936917,1693.2315635873833,768.036917886407
CT,Devon,544,13,,2021,1,5,2.69,70.22,,0.022,0.0402,87.1,0.0808,0.646,1.2,1076.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.2403873540301908,2480.7747080603817,1125.2604792651666
CT,Devon,544,13,,2021,2,6,4.52,87.46,,0.037,0.0407,146.4,0.0808,1.085,1.2,1808.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.6739080722616055,3347.8161445232113,1518.5438593185459
CT,Devon,544,13,,2021,3,24,18.34,482.37,,0.148,0.0407,594.2,0.081,4.402,1.2,7336.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.2318344839023987,2463.6689678047974,1117.5014460020318
CT,Devon,544,13,,2021,4,2,0.67,14.33,,0.005,0.041,21.7,0.081,0.161,1.2,268.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.5143056524773202,3028.61130495464,1373.754979623168
CT,Devon,544,13,,2022,1,13,6.64,131.19,,0.054,0.0404,215.3,0.081,1.594,1.2,2656.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.6411311837792515,3282.262367558503,1488.8091662626725
CT,Devon,544,13,,2022,2,6,4.45,114.0,,0.02,0.0208,126.6,0.0702,0.868,0.95,1780.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.1105263157894736,2221.052631578947,1007.4525270526316
CT,Devon,544,13,,2022,3,32,23.72,462.85,,0.178,0.037,752.3,0.0789,5.513,1.1531,9488.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.625364588959706,3250.729177919412,1474.5059520406178
CT,Devon,544,13,,2022,4,10,6.54,131.1,,0.053,0.0402,211.9,0.081,1.57,1.2,2616.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.616323417238749,3232.646834477498,1466.303939023646
CT,Devon,544,13,,2023,1,16,7.27,161.7,,0.059,0.0405,235.6,0.0811,1.528,1.1323,2908.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.4570191713048857,2914.0383426097715,1321.7855580952382
CT,Devon,544,13,,2023,2,6,4.87,151.28,,0.039,0.0408,157.8,0.081,0.302,0.478,1948.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.0430988894764675,2086.197778952935,946.2833948439979
CT,Devon,544,13,,2023,3,7,4.98,141.41,,0.04,0.0406,161.3,0.081,0.545,0.7359,1992.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.14065483346298,2281.30966692596,1034.784658524857
CT,Devon,544,13,,2023,4,7,3.67,108.21,,0.009,0.012,96.5,0.0654,0.503,0.7553,1468.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,0.8917844931152389,1783.5689862304778,809.0132835227798
CT,Devon,544,13,,2024,1,3,1.28,33.5,,0.01,0.04,41.4,0.081,0.307,1.2,512.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.235820895522388,2471.641791044776,1121.1178577910448
CT,Devon,544,13,,2024,2,5,2.92,79.83,,0.024,0.0404,94.6,0.0812,0.484,0.9834,1168.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.185018163597645,2370.0363271952897,1075.030394638607
CT,Devon,544,13,,2024,3,11,7.99,230.51,,0.065,0.0407,258.9,0.0806,0.835,0.7077,3196.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.1231616849594377,2246.3233699188754,1018.9151411478895
CT,Devon,544,13,,2024,4,1,0.75,18.0,,0.006,0.04,24.3,0.081,0.18,1.2,300.0,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection,,,"ARP, RGGI, SIPNOX",True,True,True,True,1.35,2700.0,1224.699399
